tweet_text;sentiment
tive que vir correndo pra unisul na chuva com a mochila cheia pq esqueci que tinha prova agr a tarde :);Positivo
@TomasGalvao1408 Se não rapto o teu cão :))) e assim ele é o simba ficam bffs e depois vais ter pena de os separar e eu fico c ele e ele vai gostar mais de mim;Positivo
Não falei nenhuma vez que quero morrer hoje Minha autoestima ta legalzinha Até me achei bonita no espelho (não aqUEEEELAS coisa mas bonita) :);Positivo
@crazyitshawn segui :);Positivo
Eu sei :p https://t.co/ZsiHPmpPCK;Positivo
@Kall012 Que top! Amei demais, vou guardar pra mostrar na compilação que eu faço de fim de ano. Valeu mesmo, ficou MT show!! :D;Positivo
infelizmente esse brownie com expresso não melhoraram nada meu dia gastei dinheiro e furei a dieta a toa :));Positivo
#QueroNoTVZ Só Você - Dennis e MC G15 :);Positivo
@JordaoNelson não estava a falar de ti, deixa 5€ na saída :));Positivo
@Moinho54 Já estive nessa magnífica festa e os zé-pereiras têm uma energia inesgotável :-));Positivo
@Mareazinhaway feliz com as pessoas se importando :);Positivo
@duda_spader hahahahahah TEM QUE ser assim :P;Positivo
Jair Ventura no Vasco? Meus queridos, a série B é logo ali :);Positivo
@carolinam174 com o afonso??????, obrigadaa fofaaa ???? também tenho saudades tuas :);Positivo
Alguém aí da TL usa Google Podcasts? Preciso de um favor de 2 segundos :);Positivo
Você já compra tudo em sacolas, trás pra casa na caixa :) https://t.co/eE41u2AI1p;Positivo
???? - army e stay abençoando minha tl - comprou lata de leite ninho e ficou feliz claramente eu - gosta de riverdale, friends e spn pq é q ainda não interagimos? - parece ser legal :);Positivo
Quem comentar ganha uma pastilha :) https://t.co/j7qTgnvPdJ;Positivo
Bom dia universo :);Positivo
sou muito burra bem feito pra mim :);Positivo
@moonIighr aa que ótimo :);Positivo
@AnaLigiaSalles Tenho imagens :-);Positivo
@OasisFMChile @saratrejobravo @virginiademaria NOOOOOOOOOOO, ganéeee!!!!!!!!!!!!!!!!!!! Los AMO :);Positivo
Fico feliz que o Life Is Strange 2 vão ser com novos personagens :);Positivo
@mrsquintas @nuvensdefumo Obrigada , vou ver se gosto , senão tenho sempre as séries do fox crime :);Positivo
eu ia morder de qualquer jeito iti vai na dm que eu dou sim :) https://t.co/wLdAa6CcuB;Positivo
Gostei de um vídeo @YouTube https://t.co/2dsB6W6XR8 ONLINE - RUMO A LENDA #283 (PEGUEI GOLD :D);Positivo
@arrowp deu um inteiro ou era picado? Eu perdi minha private key de 25 bitcoins! :);Positivo
Era só um consagrado na minha vida !!:);Positivo
"Tirei o carro de casa e depois ele disse para ir à rotunda e eu bué contente fui. Depois ele disse ""tá a volta dada, vamos para casa"" :)))))";Positivo
Olha que praia bonita :) https://t.co/Dh1kAwQ7r2;Positivo
#expedientefutebol Tanta grana e mais um ano só no cheirinho... :-) https://t.co/B2WVDCJMT1;Positivo
você é um lixo bebe :) — a eu sei.. https://t.co/rA7NkIoRlJ;Positivo
Eu ia responder os comentarios de um mlk escroto que comentou no meu video, só que vi tanto mais gente elogiando o video que decidir exaltar os que realmente gostam de mim ?? Obrigado galera, é por vocês que ainda faço videos no youtube! :D https://t.co/jdNINk9KvD;Positivo
Só queria dizer que novidades em breve :);Positivo
@bhayashi Sim, ela é um causo especial :D;Positivo
Estou planejando começar no meu canal da twitch uma série de Vod Review, pra ajudar a mim mesma e ao pessoal que tem interesse em casting. Apoiado? :D;Positivo
Vaginose vaginite vulvovaginite vaisefuder :) overdose de gineco;Positivo
Alguém me informa se Amityville é bom? Com bom quero dizer muito assustador :);Positivo
@joanafarinhaa @mafaldaguido02 e de nada :) isto é tudo contrabando de filmes para ver;Positivo
@joaopauloverli1 Boa tarde! :);Positivo
@ir_practice @bamoco2 Como vcs encontram um coisa dessas? :-);Positivo
Porque é que até a língua do Kaysar é perfeita? Deus estava inspirado quando ele foi concebido :-) https://t.co/H3SK1cwlyF;Positivo
DM: gente boa dms, sdd festival :);Positivo
@Lunna_LoL Depois de me instalar já te chateio não te preocupes :D;Positivo
tive um dia legal :);Positivo
Olar :) Passei anos em coma. Tô começando a (re)descobrir o mundo agora. Tô (re)aprendendo, (re)significando, me (re)inventando.;Positivo
@NathaIiaGomes Nath, chama a gente no DM que vamos dar uma olhada pra vc :);Positivo
Eu meto modo avião então não corro riscos :) https://t.co/IcGKrZLHSM;Positivo
@_krdsn A aproveitar o comentário, muito bem :);Positivo
postarei aqui também :) https://t.co/E8zPNrNso7;Positivo
@mandgusmao @Paluh_R6 @IntacTcatum @Annasightt @PaamZimmerman MARCA GERAL PRA COLAR :D;Positivo
Que boa tarde de praia :));Positivo
@_4br3u Nunca vi a série, foi só pra causar intriga msm :) kkkkkk;Positivo
Att @robcarvalhedo acho que seria show pra vc miga :);Positivo
Só quero um emprego :);Positivo
@paulovitorcs É bom :);Positivo
Hj é dia de futebol :D;Positivo
@debyrisa tenho! sou brasileira naturalizada :) aos 18 optei pela nacionalidade brasileira para poder votar aqui...;Positivo
Se você pudesse comer uma única coisa para o resto da sua vida, o que seria? — ahn... frutas jsxksd pq eu amo frutas e elas não engordam :)) https://t.co/wnSrZamwgE;Positivo
@Centrifuzija @IphigenieNoemi Bom samo bral. :);Positivo
@RodrigoShock Oi, @RodrigoShock Como podemos te ajudar? :) https://t.co/lhwKysG8Gc;Positivo
comecei a segunda bem pra caramba :D;Positivo
tou bué :(: rsrs já nem quero saber dos meus anos, vou ficar em casa :);Positivo
fiz uns stories sobre os livros de tarô que indico lá no https://t.co/GDlQZfSm4H :);Positivo
Todo sofrimento pra esse verme é pouco. :) https://t.co/m4WD1LqiX2;Positivo
aí tu dorme e sonha com a pessoa :);Positivo
@Isa_Almodovar14 Linda :);Positivo
Já viu o novo filme do Tom Cruise? Tem #PósCréditos e o filme é legal! :D https://t.co/6Vwk9Cly3i;Positivo
os anos da bianca foram os melhores ano de sempre :)))))))) https://t.co/pwWzfiMsSO;Positivo
óia NÓS no Bixaria! :) https://t.co/87akwYRwDx;Positivo
Mais um dia se passando na ilha :D https://t.co/Z1bIh1GSD6;Positivo
"@joaompedroso @PrintsDepressao Só quis dizer que o que eu interpretei dessa conversa foi que o que a pessoa quis dizer com ""passar confiança para a outra"" nao quer dizer q a pessoa vai ser psicóloga da outra, e sim mostrar que merece a confiança dela, atr";Positivo
@EversonZoio sou unico youtuber feio, pobre sem inscrito que faz 2 anos que esta no youtube :);Positivo
@ohSehunvb tem do marshmello? só conheço do ed :);Positivo
@PauloAm82671980 @SCPereiros @ffvarandas Ah, bom. De repente pelo teu comentário (que agora depreendo ter sido sarcástico), de repente assustaste-me. :);Positivo
Você ainda não curtiu a nossa fanpage? Curte logo, em breve teremos novidades! :) https://t.co/3i0FSZv1ol;Positivo
@ziamgreedy ( eu sou atrasada, mas o que vale é a intenção ) Aaaaaaa a gentileza em forma de pessoa, a goodvibes amorzinho ? Merece muito amor, merece toadas as estrelas do céu ? Apenas, continue brilhando :);Positivo
21 anos sem gostar de morango, agora trago morango de lanche :);Positivo
@stavohal opiniões né¿ respeito a tua :);Positivo
@gabrielacoutos Eu gosto de suco de manga também. :);Positivo
Enche tua alma de vida Respira amor. Que do teu peito transborde só o que é bom. Da luz faz teu guia Da paz, tua moradia E vive o maior presente que alguém já te deu: teu dia. Mas um de cada vez. *Si :);Positivo
@letitgui Lindinha sexta to aí :))) obrigada;Positivo
@lordxmalibu Votei :) https://t.co/lsPLJSkK2V;Positivo
@humm_eh_mesmo @letrapreta Antes de eu te responder, @humm_eh_mesmo , apenas um teste rápido de humanidade: quanto é dois m.a.i.s 3? Pergunto de coração, sério mesmo. É só pq seu perfil (e a home page listada no mesmo) realmente parece muito com um bot. :;Positivo
minha mãe sabe mais das pessoas que costumavam ser amigos meus do que eu :);Positivo
cheguei a casa finalmente :) #SaveShadowhunters;Positivo
JB: é do cem mas nunca troquei mta ideia :);Positivo
@sttarns Cheguei perto dele e nós dois encontramos o amor de nossas vidas :) (pra quem é lerdo, eu e ele nos apaixonamos um pelo outro ok);Positivo
@EL_Pauloo Tu rir ne arrombado , invés de rir faz uma Marmitex da tia celha caprichada :))));Positivo
Fiz pra ajudar na divulgação :) https://t.co/LE7wvJ8ksD;Positivo
@catarinagrais @alexm_sl @miguelborga @gabyposamigos @g14r12th1904 @QueroSoyMartins @catamgteixeira @MrBurdash @ericanl_ Ve pelo lado positivo, também eras da minha :)));Positivo
@elifrutapao @marialves53 Boa noite Eli. :);Positivo
@PamellaGom3s Eu falo sozinha é pq vc já faz parte de mim :);Positivo
Afinal vou ficar na praia :)))) dsclpem eu prometo q p próxima x é boda https://t.co/fw6qJa1Grh;Positivo
Tou a ver pior q mal mas valeu a pena :D;Positivo
oi tudo bem? — oi tá tudo uma bosta e com você? :)) https://t.co/ASXIs8HY1J;Positivo
meu novo twitter :D VOLTEI GALERA!!!! https://t.co/SCnfoc0RnV;Positivo
Toda a gente de idanha sabe — Devem saber devem :) https://t.co/1TsIAA4Kw8;Positivo
@b738617220084b6 A inauguração será logo, logo! :);Positivo
@Estadao @colunadoestadao Muito rancor :-);Positivo
@Freeakz Na real acho que sempre foi assim. A diferença é que agora é curtidas e antigamente era cartinhas e cerveja de graça no boteco :D;Positivo
tem vezes que dá mó arrependimento de mandar mensagem pra determinadas pessoas, uma hora a gente aprende :);Positivo
parei de jgr lol uma semanita, voltei hoje e o rage continua o mesmo :);Positivo
Aaaaa minha sobrinha comprou dois pirulitos pra mim :) https://t.co/8fPW9y1aNf;Positivo
@_gabrielpicolo eu vou estar lá! :D vou te procurar na Artist Alley pra comprar umas prints de TT ?;Positivo
@marciosanta Identificamos condições normais de tráfego para o trecho informado, pode seguir viagem :);Positivo
sdds de vc nossa — aparece que a gnt resolve :) https://t.co/NVf6GyHAO9;Positivo
@DavyJonesRJ Boa sorte Dava :);Positivo
O triste é acabar de ver todas as temporadas de uma série e depois não sei o que fazer a seguir :);Positivo
@Andre_Suporte Paprabéns cara, depois escreve um texto ai pra conter o causo :);Positivo
@RakinLoL Foda. Ainda bem q n jogo ranked. :D;Positivo
@Nadynne eu já faço isso sempre mesmo, quando tenho a oportunidade. vou continuar fazendo então :D;Positivo
"@__acmoreira Mas devia ser prática comum em todo o lado. Por muito pequeno que seja, o incentivo à reciclagem é sempre importante. Se mostrar a importância que não atirar lixo para o chão tem para o planeta não chega, pode ser que oferecer uma ""recompensa";Positivo
toda a gente tem algo pra contar nos jantares de familia/com amigos, eu sou aquele que fica calado à espera que me façam perguntas porque eu nunca sei o que dizer :))((;Positivo
@donrodrigorocha quase esqueço! :) Obrigado pela lembrança!;Positivo
O Luciano autorizou,quem vai querer me ajudar a fazer o portal??? @PrtlMarmotinhas o portal :);Positivo
Estudiantes 2 x 0 Boca Juniors. :);Positivo
"Eis que há uma propaganda de seguro em que se pode ler ""perca total"" :)";Positivo
@ImL3G1T3X 27:37, 16:43, 10:13 ASSISTI O VÍDEO INTEIRO :);Positivo
@ThisisPalestra Não sei se é tão igual porque o Alan é bem mais jovem que o Hyoran, então tem também um desenvolvimento natural do próprio corpo. Mas fica tranquilo! A hora dele vai chegar :);Positivo
@yooyasumi protip: drink water :) a sério tho tás-te a passar vai comer bolachas otária;Positivo
wooseok ou geon? :) — os dois são tudo pra mim do mesmo jeitinho é impossível escolher https://t.co/iJzX499TLP;Positivo
@victor__1206 :) parabéns!!!!!;Positivo
@oestatisticoweb @folha Brincando um pouquinho com esses (e alguns outros) dados. :-) https://t.co/ZHBEsdbFXZ;Positivo
ok, v fazer 19 e só vejo o tempo a passar a correr. :);Positivo
o ponto alto do meu dia foi um cara dizer q eu tenho cara de 12 anos :);Positivo
@moonIighr siim, eu vou dar o meu tempo :);Positivo
@mariabawiithb olha, vi 3x chorei as 3 :);Positivo
Se você pudesse comer uma única coisa para o resto da sua vida, o que seria? — Brownies :) https://t.co/QDScwUqx4E;Positivo
Ta dando Marley e Eu descobri pelo Twiter mas não vou poder olhar por motivos de trabalho, alguem ja leu o livro ? Não li ainda mas deve ser bom :);Positivo
@dusktillthor ainda assim, obrigada :);Positivo
brigada :) https://t.co/QPCmBVaCPk;Positivo
@bxnnywhy a obrigada :))));Positivo
@kendsllx obrigada :);Positivo
@matheus_zaffer Zaffer me segue de volta aie :-);Positivo
@MargaridaBreda Vem monstro :));Positivo
quem é q amanhã tem de acordar às 7 e meia p ir trabalhar? :));Positivo
pra quem não sabe criei um canal novo! https://t.co/YGqmEwgFWm se inscreve ae :D;Positivo
@Moondded Reclamam do champ q vc countera apenas desviando das skills Já um Yasuo onde só é AA e R ngm fala nd e td mundo fica dboas :D dps tão ai chorando por causa dos yasuo ruim q cai no time deles eoem;Positivo
Dicas: 1- Mão no corriMÃO 2- passos lentos 3- olhe para os degraus O segredo para não se matar descendo uma escada :);Positivo
@UmManeiro @LulaOficial É mas não é bebê, então cala a boquinha :D;Positivo
@ovarejeira excelente ideia. as duas n mesmo dia :);Positivo
@filhoprado Qualquer coisa avisa aqui pra gente. :);Positivo
Gostei de um vídeo @YouTube https://t.co/Podrfvujhr muito boa :P;Positivo
@flaviomorgen Eu quero é queimar livros do Paulo Freire mesmo :D;Positivo
@leonortmf Mais vale sozinha do que mal acompanhada :);Positivo
@marciosanta Identificamos condições normais de tráfego para o trecho informado, pode seguir viagem :);Positivo
@baepsxae Opa vamos? ... brincadeira :) mas msm assim eu qr namorar, já tô solteira a mt tempo;Positivo
@solistellae Nunca vou sorrir :);Positivo
okay isso é a melhor coisa que eu ja arranjei/gravei abertura de moonlight densetsu (sailor moon) :D https://t.co/ZodqXbDY2S;Positivo
@WMarteli tmj mano, obrigado mesmo :D;Positivo
@helena_costa01 ?? que eras um tona :) ?? 7/10 ?? tens imensa piada e adoro as tuas teorias !!;Positivo
@EmreSungur12 Panda :);Positivo
Obrigado aos Lombo do Ferreiro - Cutelaria de Autor. Dias 1 e 2 estaremos nas Caldas da Rainha para mais uma Feira de Cutelaria Artesanal. Temos surpresas e esperamos por si :) https://t.co/mRMuxLqukk;Positivo
@ttAlentejano Tb me interessa, sim :);Positivo
Adoro postar minhas fotos, mostrar minha beleza.. :);Positivo
não volto a deixar o pote estar com o meu telemóvel :));Positivo
@znuno Pois eu só ainda não fui porque estou longe da Tiger :D :D :D;Positivo
aanem mano o cara fez uma cantada boa ficar ruim anem — pois eu a amei :p https://t.co/6gEEuuH48x;Positivo
Conheça um pouquinho do projeto #GodllywoodSchool. :) https://t.co/PPVfSOsLCd;Positivo
ALÔ GAROTADA! ?????? Inscrições para o JES Infantil 2018 terminam quarta-feira! :D Falem com o profe e participem da competição mais animada da cidade! ? https://t.co/sFZFlM0SMx https://t.co/tmyRdwGvLy;Positivo
@lovatonely ele faz ela feliz :);Positivo
@choudinha Olá! Fico feliz em saber que você está gostando do serviço. Permaneço à disposição. :);Positivo
Pensar q eu estava pragadissima há sensivelmente 4 dias e hoje encontrei 30 euros no meio da roupa no meu quarto... :);Positivo
@Thiagothqs @guisarda Vamo tentar sim :);Positivo
@pedrobxavier Tu conta tudo, não nos escondas nada :);Positivo
@j_p_gaspar02 Eu sei :);Positivo
@teachmeharry seguita :);Positivo
@ultraviolizz Você é uma amiga virtual que eu gosto, então talvez sim :);Positivo
#Ba: Eu desejo muita luz à autora, à editora e que o ocorrido não tenha passado de um mal entendido, uma divergência cultural e nada mais sério. Mas que fique de exemplo, queremos prestigiar e dar amor para alguém que criou um mundo que nos envolveu por tanto tempo. Retribuam :);Positivo
@MariaJonsson1 Fina sorter :);Positivo
Faço todos :) https://t.co/pUdrB6HmXI;Positivo
Já eu quero saber quando é que a escola acaba de vez :) https://t.co/W3mx23DNQk;Positivo
adoro quando falam comigo como se eu fosse estupida :))))))))))))))))))))))))))))));Positivo
@joaocicio fico á espera. bebe uma caipirinha por mim :D;Positivo
@millylacombe Milly, desenha da próxima vez! :);Positivo
Mas nós tivemos :), mas acho que é melhor termos mais uns 1.000 aí https://t.co/6XUAe3w7k8;Positivo
